omagh,derry,520.0009615375725,10,1
omagh,waterford,2927.2574194969598,10,1
waterford,portlaoise,929.1393867445294,10,1
athlone,enniskillen,1118.8395774193903,10,4
athlone,cork,2009.9756217427116,10,2
athlone,roscommon,338.11980125393427,10,1
athlone,navan,864.002314811714,10,1
athlone,carlow,1029.49793588914,10,2
athlone,belfast,1870.7658859408357,10,1
athlone,cavan,794.7339177359929,10,1
wexford,antrim,2928.535470162518,10,1
wexford,athlone,1705.4840954989877,10,1
bray,navan,648.9992295835181,10,1
bray,antrim,1834.9888283038674,10,1
bray,longford,1272.5195479834485,10,1
bray,derry,2371.840003035618,10,1
bray,enniskillen,1716.0658495523999,10,1
bray,omagh,1894.438175291028,10,1
